pclass,survived,name,sex,sibsp,parch,ticket,cabin,embarked,boat,home.dest,age_?,age_dabl_continuous,fare_?,fare_dabl_continuous,body_?,body_dabl_continuous
3,1,"Dean, Miss. Elizabeth Gladys 'Millvina'",female,1,2,C.A. 2315,?,S,10,"Devon, England Wichita, KS",0.0,0.1667,0.0,20.575,1.0,
3,0,"Dean, Mr. Bertram Frank",male,1,2,C.A. 2315,?,S,?,"Devon, England Wichita, KS",0.0,26.0,0.0,20.575,1.0,
3,1,"Dean, Mrs. Bertram (Eva Georgetta Light)",female,1,2,C.A. 2315,?,S,10,"Devon, England Wichita, KS",0.0,33.0,0.0,20.575,1.0,
3,0,"Delalic, Mr. Redjo",male,0,0,349250,?,S,?,?,0.0,25.0,0.0,7.8958,1.0,
3,0,"Demetri, Mr. Marinko",male,0,0,349238,?,S,?,?,1.0,,0.0,7.8958,1.0,
3,0,"Denkoff, Mr. Mitto",male,0,0,349225,?,S,?,"Bulgaria Coon Rapids, IA",1.0,,0.0,7.8958,1.0,
3,0,"Dennis, Mr. Samuel",male,0,0,A/5 21172,?,S,?,?,0.0,22.0,0.0,7.25,1.0,
3,0,"Dennis, Mr. William",male,0,0,A/5 21175,?,S,?,?,0.0,36.0,0.0,7.25,1.0,
3,1,"Devaney, Miss. Margaret Delia",female,0,0,330958,?,Q,C,"Kilmacowen, Co Sligo, Ireland New York, NY",0.0,19.0,0.0,7.8792,1.0,
3,0,"Dika, Mr. Mirko",male,0,0,349232,?,S,?,?,0.0,17.0,0.0,7.8958,1.0,
3,0,"Dimic, Mr. Jovan",male,0,0,315088,?,S,?,?,0.0,42.0,0.0,8.6625,1.0,
3,0,"Dintcheff, Mr. Valtcho",male,0,0,349226,?,S,?,?,0.0,43.0,0.0,7.8958,1.0,
3,0,"Doharr, Mr. Tannous",male,0,0,2686,?,C,?,?,1.0,,0.0,7.2292,1.0,
3,0,"Dooley, Mr. Patrick",male,0,0,370376,?,Q,?,"Ireland New York, NY",0.0,32.0,0.0,7.75,1.0,
3,1,"Dorking, Mr. Edward Arthur",male,0,0,A/5. 10482,?,S,B,"England Oglesby, IL",0.0,19.0,0.0,8.05,1.0,
3,1,"Dowdell, Miss. Elizabeth",female,0,0,364516,?,S,13,"Union Hill, NJ",0.0,30.0,0.0,12.475,1.0,
3,0,"Doyle, Miss. Elizabeth",female,0,0,368702,?,Q,?,"Ireland New York, NY",0.0,24.0,0.0,7.75,1.0,
3,1,"Drapkin, Miss. Jennie",female,0,0,SOTON/OQ 392083,?,S,?,"London New York, NY",0.0,23.0,0.0,8.05,1.0,
3,0,"Drazenoic, Mr. Jozef",male,0,0,349241,?,C,?,"Austria Niagara Falls, NY",0.0,33.0,0.0,7.8958,0.0,51.0
3,0,"Duane, Mr. Frank",male,0,0,336439,?,Q,?,?,0.0,65.0,0.0,7.75,1.0,
3,1,"Duquemin, Mr. Joseph",male,0,0,S.O./P.P. 752,?,S,D,"England Albion, NY",0.0,24.0,0.0,7.55,1.0,
3,0,"Dyker, Mr. Adolf Fredrik",male,1,0,347072,?,S,?,"West Haven, CT",0.0,23.0,0.0,13.9,1.0,
3,1,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)",female,1,0,347072,?,S,16,"West Haven, CT",0.0,22.0,0.0,13.9,1.0,
3,0,"Edvardsson, Mr. Gustaf Hjalmar",male,0,0,349912,?,S,?,"Tofta, Sweden Joliet, IL",0.0,18.0,0.0,7.775,1.0,
3,0,"Eklund, Mr. Hans Linus",male,0,0,347074,?,S,?,"Karberg, Sweden Jerome Junction, AZ",0.0,16.0,0.0,7.775,1.0,
3,0,"Ekstrom, Mr. Johan",male,0,0,347061,?,S,?,"Effington Rut, SD",0.0,45.0,0.0,6.975,1.0,
3,0,"Elias, Mr. Dibo",male,0,0,2674,?,C,?,?,1.0,,0.0,7.225,1.0,
3,0,"Elias, Mr. Joseph",male,0,2,2675,?,C,?,"Syria Ottawa, ON",0.0,39.0,0.0,7.2292,1.0,
3,0,"Elias, Mr. Joseph Jr",male,1,1,2690,?,C,?,?,0.0,17.0,0.0,7.2292,1.0,
3,0,"Elias, Mr. Tannous",male,1,1,2695,?,C,?,Syria,0.0,15.0,0.0,7.2292,1.0,
3,0,"Elsbury, Mr. William James",male,0,0,A/5 3902,?,S,?,"Illinois, USA",0.0,47.0,0.0,7.25,1.0,
3,1,"Emanuel, Miss. Virginia Ethel",female,0,0,364516,?,S,13,"New York, NY",0.0,5.0,0.0,12.475,1.0,
3,0,"Emir, Mr. Farred Chehab",male,0,0,2631,?,C,?,?,1.0,,0.0,7.225,1.0,
3,0,"Everett, Mr. Thomas James",male,0,0,C.A. 6212,?,S,?,?,0.0,40.5,0.0,15.1,0.0,187.0
3,0,"Farrell, Mr. James",male,0,0,367232,?,Q,?,"Aughnacliff, Co Longford, Ireland New York, NY",0.0,40.5,0.0,7.75,0.0,68.0
3,1,"Finoli, Mr. Luigi",male,0,0,SOTON/O.Q. 3101308,?,S,15,"Italy Philadelphia, PA",1.0,,0.0,7.05,1.0,
3,0,"Fischer, Mr. Eberhard Thelander",male,0,0,350036,?,S,?,?,0.0,18.0,0.0,7.7958,1.0,
3,0,"Fleming, Miss. Honora",female,0,0,364859,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,0,"Flynn, Mr. James",male,0,0,364851,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,0,"Flynn, Mr. John",male,0,0,368323,?,Q,?,?,1.0,,0.0,6.95,1.0,
3,0,"Foley, Mr. Joseph",male,0,0,330910,?,Q,?,"Ireland Chicago, IL",0.0,26.0,0.0,7.8792,1.0,
3,0,"Foley, Mr. William",male,0,0,365235,?,Q,?,Ireland,1.0,,0.0,7.75,1.0,
3,1,"Foo, Mr. Choong",male,0,0,1601,?,S,13,"Hong Kong New York, NY",1.0,,0.0,56.4958,1.0,
3,0,"Ford, Miss. Doolina Margaret 'Daisy'",female,2,2,W./C. 6608,?,S,?,"Rotherfield, Sussex, England Essex Co, MA",0.0,21.0,0.0,34.375,1.0,
3,0,"Ford, Miss. Robina Maggie 'Ruby'",female,2,2,W./C. 6608,?,S,?,"Rotherfield, Sussex, England Essex Co, MA",0.0,9.0,0.0,34.375,1.0,
3,0,"Ford, Mr. Arthur",male,0,0,A/5 1478,?,S,?,"Bridgwater, Somerset, England",1.0,,0.0,8.05,1.0,
3,0,"Ford, Mr. Edward Watson",male,2,2,W./C. 6608,?,S,?,"Rotherfield, Sussex, England Essex Co, MA",0.0,18.0,0.0,34.375,1.0,
3,0,"Ford, Mr. William Neal",male,1,3,W./C. 6608,?,S,?,"Rotherfield, Sussex, England Essex Co, MA",0.0,16.0,0.0,34.375,1.0,
3,0,"Ford, Mrs. Edward (Margaret Ann Watson)",female,1,3,W./C. 6608,?,S,?,"Rotherfield, Sussex, England Essex Co, MA",0.0,48.0,0.0,34.375,1.0,
3,0,"Fox, Mr. Patrick",male,0,0,368573,?,Q,?,"Ireland New York, NY",1.0,,0.0,7.75,1.0,
3,0,"Franklin, Mr. Charles (Charles Fardon)",male,0,0,SOTON/O.Q. 3101314,?,S,?,?,1.0,,0.0,7.25,1.0,
3,0,"Gallagher, Mr. Martin",male,0,0,36864,?,Q,?,"New York, NY",0.0,25.0,0.0,7.7417,1.0,
3,0,"Garfirth, Mr. John",male,0,0,358585,?,S,?,?,1.0,,0.0,14.5,1.0,
3,0,"Gheorgheff, Mr. Stanio",male,0,0,349254,?,C,?,?,1.0,,0.0,7.8958,1.0,
3,0,"Gilinski, Mr. Eliezer",male,0,0,14973,?,S,?,?,0.0,22.0,0.0,8.05,0.0,47.0
3,1,"Gilnagh, Miss. Katherine 'Katie'",female,0,0,35851,?,Q,16,"Co Longford, Ireland New York, NY",0.0,16.0,0.0,7.7333,1.0,
3,1,"Glynn, Miss. Mary Agatha",female,0,0,335677,?,Q,13,"Co Clare, Ireland Washington, DC",1.0,,0.0,7.75,1.0,
3,1,"Goldsmith, Master. Frank John William 'Frankie'",male,0,2,363291,?,S,C D,"Strood, Kent, England Detroit, MI",0.0,9.0,0.0,20.525,1.0,
3,0,"Goldsmith, Mr. Frank John",male,1,1,363291,?,S,?,"Strood, Kent, England Detroit, MI",0.0,33.0,0.0,20.525,1.0,
3,0,"Goldsmith, Mr. Nathan",male,0,0,SOTON/O.Q. 3101263,?,S,?,"Philadelphia, PA",0.0,41.0,0.0,7.85,1.0,
3,1,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,1,1,363291,?,S,C D,"Strood, Kent, England Detroit, MI",0.0,31.0,0.0,20.525,1.0,
3,0,"Goncalves, Mr. Manuel Estanslas",male,0,0,SOTON/O.Q. 3101306,?,S,?,Portugal,0.0,38.0,0.0,7.05,1.0,
3,0,"Goodwin, Master. Harold Victor",male,5,2,CA 2144,?,S,?,"Wiltshire, England Niagara Falls, NY",0.0,9.0,0.0,46.9,1.0,
3,0,"Goodwin, Master. Sidney Leonard",male,5,2,CA 2144,?,S,?,"Wiltshire, England Niagara Falls, NY",0.0,1.0,0.0,46.9,1.0,
3,0,"Goodwin, Master. William Frederick",male,5,2,CA 2144,?,S,?,"Wiltshire, England Niagara Falls, NY",0.0,11.0,0.0,46.9,1.0,
3,0,"Goodwin, Miss. Jessie Allis",female,5,2,CA 2144,?,S,?,"Wiltshire, England Niagara Falls, NY",0.0,10.0,0.0,46.9,1.0,
3,0,"Goodwin, Miss. Lillian Amy",female,5,2,CA 2144,?,S,?,"Wiltshire, England Niagara Falls, NY",0.0,16.0,0.0,46.9,1.0,
3,0,"Goodwin, Mr. Charles Edward",male,5,2,CA 2144,?,S,?,"Wiltshire, England Niagara Falls, NY",0.0,14.0,0.0,46.9,1.0,
3,0,"Goodwin, Mr. Charles Frederick",male,1,6,CA 2144,?,S,?,"Wiltshire, England Niagara Falls, NY",0.0,40.0,0.0,46.9,1.0,
3,0,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,1,6,CA 2144,?,S,?,"Wiltshire, England Niagara Falls, NY",0.0,43.0,0.0,46.9,1.0,
3,0,"Green, Mr. George Henry",male,0,0,21440,?,S,?,"Dorking, Surrey, England",0.0,51.0,0.0,8.05,1.0,
3,0,"Gronnestad, Mr. Daniel Danielsen",male,0,0,8471,?,S,?,"Foresvik, Norway Portland, ND",0.0,32.0,0.0,8.3625,1.0,
3,0,"Guest, Mr. Robert",male,0,0,376563,?,S,?,?,1.0,,0.0,8.05,1.0,
3,0,"Gustafsson, Mr. Alfred Ossian",male,0,0,7534,?,S,?,"Waukegan, Chicago, IL",0.0,20.0,0.0,9.8458,1.0,
3,0,"Gustafsson, Mr. Anders Vilhelm",male,2,0,3101276,?,S,?,"Ruotsinphytaa, Finland New York, NY",0.0,37.0,0.0,7.925,0.0,98.0
3,0,"Gustafsson, Mr. Johan Birger",male,2,0,3101277,?,S,?,"Ruotsinphytaa, Finland New York, NY",0.0,28.0,0.0,7.925,1.0,
3,0,"Gustafsson, Mr. Karl Gideon",male,0,0,347069,?,S,?,"Myren, Sweden New York, NY",0.0,19.0,0.0,7.775,1.0,
3,0,"Haas, Miss. Aloisia",female,0,0,349236,?,S,?,?,0.0,24.0,0.0,8.85,1.0,
3,0,"Hagardon, Miss. Kate",female,0,0,AQ/3. 30631,?,Q,?,?,0.0,17.0,0.0,7.7333,1.0,
3,0,"Hagland, Mr. Ingvald Olai Olsen",male,1,0,65303,?,S,?,?,1.0,,0.0,19.9667,1.0,
3,0,"Hagland, Mr. Konrad Mathias Reiersen",male,1,0,65304,?,S,?,?,1.0,,0.0,19.9667,1.0,
3,0,"Hakkarainen, Mr. Pekka Pietari",male,1,0,STON/O2. 3101279,?,S,?,?,0.0,28.0,0.0,15.85,1.0,
3,1,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",female,1,0,STON/O2. 3101279,?,S,15,?,0.0,24.0,0.0,15.85,1.0,
3,0,"Hampe, Mr. Leon",male,0,0,345769,?,S,?,?,0.0,20.0,0.0,9.5,1.0,
3,0,"Hanna, Mr. Mansour",male,0,0,2693,?,C,?,?,0.0,23.5,0.0,7.2292,0.0,188.0
3,0,"Hansen, Mr. Claus Peter",male,2,0,350026,?,S,?,?,0.0,41.0,0.0,14.1083,1.0,
3,0,"Hansen, Mr. Henrik Juul",male,1,0,350025,?,S,?,?,0.0,26.0,0.0,7.8542,1.0,
3,0,"Hansen, Mr. Henry Damsgaard",male,0,0,350029,?,S,?,?,0.0,21.0,0.0,7.8542,0.0,69.0
3,1,"Hansen, Mrs. Claus Peter (Jennie L Howard)",female,1,0,350026,?,S,11,?,0.0,45.0,0.0,14.1083,1.0,
3,0,"Harknett, Miss. Alice Phoebe",female,0,0,W./C. 6609,?,S,?,?,1.0,,0.0,7.55,1.0,
3,0,"Harmer, Mr. Abraham (David Lishin)",male,0,0,374887,?,S,B,?,0.0,25.0,0.0,7.25,1.0,
3,0,"Hart, Mr. Henry",male,0,0,394140,?,Q,?,?,1.0,,0.0,6.8583,1.0,
3,0,"Hassan, Mr. Houssein G N",male,0,0,2699,?,C,?,?,0.0,11.0,0.0,18.7875,1.0,
3,1,"Healy, Miss. Hanora 'Nora'",female,0,0,370375,?,Q,16,?,1.0,,0.0,7.75,1.0,
3,1,"Hedman, Mr. Oskar Arvid",male,0,0,347089,?,S,15,?,0.0,27.0,0.0,6.975,1.0,
3,1,"Hee, Mr. Ling",male,0,0,1601,?,S,C,?,1.0,,0.0,56.4958,1.0,
3,0,"Hegarty, Miss. Hanora 'Nora'",female,0,0,365226,?,Q,?,?,0.0,18.0,0.0,6.75,1.0,
3,1,"Heikkinen, Miss. Laina",female,0,0,STON/O2. 3101282,?,S,?,?,0.0,26.0,0.0,7.925,1.0,
3,0,"Heininen, Miss. Wendla Maria",female,0,0,STON/O2. 3101290,?,S,?,?,0.0,23.0,0.0,7.925,1.0,
3,1,"Hellstrom, Miss. Hilda Maria",female,0,0,7548,?,S,C,?,0.0,22.0,0.0,8.9625,1.0,
3,0,"Hendekovic, Mr. Ignjac",male,0,0,349243,?,S,?,?,0.0,28.0,0.0,7.8958,0.0,306.0
3,0,"Henriksson, Miss. Jenny Lovisa",female,0,0,347086,?,S,?,?,0.0,28.0,0.0,7.775,1.0,
3,0,"Henry, Miss. Delia",female,0,0,382649,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,1,"Hirvonen, Miss. Hildur E",female,0,1,3101298,?,S,15,?,0.0,2.0,0.0,12.2875,1.0,
3,1,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",female,1,1,3101298,?,S,15,?,0.0,22.0,0.0,12.2875,1.0,
3,0,"Holm, Mr. John Fredrik Alexander",male,0,0,C 7075,?,S,?,?,0.0,43.0,0.0,6.45,1.0,
3,0,"Holthen, Mr. Johan Martin",male,0,0,C 4001,?,S,?,?,0.0,28.0,0.0,22.525,1.0,
3,1,"Honkanen, Miss. Eliina",female,0,0,STON/O2. 3101283,?,S,?,?,0.0,27.0,0.0,7.925,1.0,
3,0,"Horgan, Mr. John",male,0,0,370377,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,1,"Howard, Miss. May Elizabeth",female,0,0,A. 2. 39186,?,S,C,?,1.0,,0.0,8.05,1.0,
3,0,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,0,0,348121,F G63,S,?,?,0.0,42.0,0.0,7.65,0.0,120.0
3,1,"Hyman, Mr. Abraham",male,0,0,3470,?,S,C,?,1.0,,0.0,7.8875,1.0,
3,0,"Ibrahim Shawah, Mr. Yousseff",male,0,0,2685,?,C,?,?,0.0,30.0,0.0,7.2292,1.0,
3,0,"Ilieff, Mr. Ylio",male,0,0,349220,?,S,?,?,1.0,,0.0,7.8958,1.0,
3,0,"Ilmakangas, Miss. Ida Livija",female,1,0,STON/O2. 3101270,?,S,?,?,0.0,27.0,0.0,7.925,1.0,
3,0,"Ilmakangas, Miss. Pieta Sofia",female,1,0,STON/O2. 3101271,?,S,?,?,0.0,25.0,0.0,7.925,1.0,
3,0,"Ivanoff, Mr. Kanio",male,0,0,349201,?,S,?,?,1.0,,0.0,7.8958,1.0,
3,1,"Jalsevac, Mr. Ivan",male,0,0,349240,?,C,15,?,0.0,29.0,0.0,7.8958,1.0,
3,1,"Jansson, Mr. Carl Olof",male,0,0,350034,?,S,A,?,0.0,21.0,0.0,7.7958,1.0,
3,0,"Jardin, Mr. Jose Neto",male,0,0,SOTON/O.Q. 3101305,?,S,?,?,1.0,,0.0,7.05,1.0,
3,0,"Jensen, Mr. Hans Peder",male,0,0,350050,?,S,?,?,0.0,20.0,0.0,7.8542,1.0,
3,0,"Jensen, Mr. Niels Peder",male,0,0,350047,?,S,?,?,0.0,48.0,0.0,7.8542,1.0,
3,0,"Jensen, Mr. Svend Lauritz",male,1,0,350048,?,S,?,?,0.0,17.0,0.0,7.0542,1.0,
3,1,"Jermyn, Miss. Annie",female,0,0,14313,?,Q,D,?,1.0,,0.0,7.75,1.0,
3,1,"Johannesen-Bratthammer, Mr. Bernt",male,0,0,65306,?,S,13,?,1.0,,0.0,8.1125,1.0,
3,0,"Johanson, Mr. Jakob Alfred",male,0,0,3101264,?,S,?,?,0.0,34.0,0.0,6.4958,0.0,143.0
3,1,"Johansson Palmquist, Mr. Oskar Leander",male,0,0,347070,?,S,15,?,0.0,26.0,0.0,7.775,1.0,
3,0,"Johansson, Mr. Erik",male,0,0,350052,?,S,?,?,0.0,22.0,0.0,7.7958,0.0,156.0
3,0,"Johansson, Mr. Gustaf Joel",male,0,0,7540,?,S,?,?,0.0,33.0,0.0,8.6542,0.0,285.0
3,0,"Johansson, Mr. Karl Johan",male,0,0,347063,?,S,?,?,0.0,31.0,0.0,7.775,1.0,
3,0,"Johansson, Mr. Nils",male,0,0,347467,?,S,?,?,0.0,29.0,0.0,7.8542,1.0,
3,1,"Johnson, Master. Harold Theodor",male,1,1,347742,?,S,15,?,0.0,4.0,0.0,11.1333,1.0,
3,1,"Johnson, Miss. Eleanor Ileen",female,1,1,347742,?,S,15,?,0.0,1.0,0.0,11.1333,1.0,
3,0,"Johnson, Mr. Alfred",male,0,0,LINE,?,S,?,?,0.0,49.0,0.0,0.0,1.0,
3,0,"Johnson, Mr. Malkolm Joackim",male,0,0,347062,?,S,?,?,0.0,33.0,0.0,7.775,0.0,37.0
3,0,"Johnson, Mr. William Cahoone Jr",male,0,0,LINE,?,S,?,?,0.0,19.0,0.0,0.0,1.0,
3,1,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",female,0,2,347742,?,S,15,?,0.0,27.0,0.0,11.1333,1.0,
3,0,"Johnston, Master. William Arthur 'Willie'",male,1,2,W./C. 6607,?,S,?,?,1.0,,0.0,23.45,1.0,
3,0,"Johnston, Miss. Catherine Helen 'Carrie'",female,1,2,W./C. 6607,?,S,?,?,1.0,,0.0,23.45,1.0,
3,0,"Johnston, Mr. Andrew G",male,1,2,W./C. 6607,?,S,?,?,1.0,,0.0,23.45,1.0,
3,0,"Johnston, Mrs. Andrew G (Elizabeth 'Lily' Watson)",female,1,2,W./C. 6607,?,S,?,?,1.0,,0.0,23.45,1.0,
3,0,"Jonkoff, Mr. Lalio",male,0,0,349204,?,S,?,?,0.0,23.0,0.0,7.8958,1.0,
3,1,"Jonsson, Mr. Carl",male,0,0,350417,?,S,15,?,0.0,32.0,0.0,7.8542,1.0,
3,0,"Jonsson, Mr. Nils Hilding",male,0,0,350408,?,S,?,?,0.0,27.0,0.0,7.8542,1.0,
3,0,"Jussila, Miss. Katriina",female,1,0,4136,?,S,?,?,0.0,20.0,0.0,9.825,1.0,
3,0,"Jussila, Miss. Mari Aina",female,1,0,4137,?,S,?,?,0.0,21.0,0.0,9.825,1.0,
3,1,"Jussila, Mr. Eiriik",male,0,0,STON/O 2. 3101286,?,S,15,?,0.0,32.0,0.0,7.925,1.0,
3,0,"Kallio, Mr. Nikolai Erland",male,0,0,STON/O 2. 3101274,?,S,?,?,0.0,17.0,0.0,7.125,1.0,
3,0,"Kalvik, Mr. Johannes Halvorsen",male,0,0,8475,?,S,?,?,0.0,21.0,0.0,8.4333,1.0,
3,0,"Karaic, Mr. Milan",male,0,0,349246,?,S,?,?,0.0,30.0,0.0,7.8958,1.0,
3,1,"Karlsson, Mr. Einar Gervasius",male,0,0,350053,?,S,13,?,0.0,21.0,0.0,7.7958,1.0,
3,0,"Karlsson, Mr. Julius Konrad Eugen",male,0,0,347465,?,S,?,?,0.0,33.0,0.0,7.8542,1.0,
3,0,"Karlsson, Mr. Nils August",male,0,0,350060,?,S,?,?,0.0,22.0,0.0,7.5208,1.0,
3,1,"Karun, Miss. Manca",female,0,1,349256,?,C,15,?,0.0,4.0,0.0,13.4167,1.0,
3,1,"Karun, Mr. Franz",male,0,1,349256,?,C,15,?,0.0,39.0,0.0,13.4167,1.0,
3,0,"Kassem, Mr. Fared",male,0,0,2700,?,C,?,?,1.0,,0.0,7.2292,1.0,
3,0,"Katavelas, Mr. Vassilios ('Catavelas Vassilios')",male,0,0,2682,?,C,?,?,0.0,18.5,0.0,7.2292,0.0,58.0
3,0,"Keane, Mr. Andrew 'Andy'",male,0,0,12460,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,0,"Keefe, Mr. Arthur",male,0,0,323592,?,S,A,?,1.0,,0.0,7.25,1.0,
3,1,"Kelly, Miss. Anna Katherine 'Annie Kate'",female,0,0,9234,?,Q,16,?,1.0,,0.0,7.75,1.0,
3,1,"Kelly, Miss. Mary",female,0,0,14312,?,Q,D,?,1.0,,0.0,7.75,1.0,
3,0,"Kelly, Mr. James",male,0,0,330911,?,Q,?,?,0.0,34.5,0.0,7.8292,0.0,70.0
3,0,"Kelly, Mr. James",male,0,0,363592,?,S,?,?,0.0,44.0,0.0,8.05,1.0,
3,1,"Kennedy, Mr. John",male,0,0,368783,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,0,"Khalil, Mr. Betros",male,1,0,2660,?,C,?,?,1.0,,0.0,14.4542,1.0,
3,0,"Khalil, Mrs. Betros (Zahie 'Maria' Elias)",female,1,0,2660,?,C,?,?,1.0,,0.0,14.4542,1.0,
3,0,"Kiernan, Mr. John",male,1,0,367227,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,0,"Kiernan, Mr. Philip",male,1,0,367229,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,0,"Kilgannon, Mr. Thomas J",male,0,0,36865,?,Q,?,?,1.0,,0.0,7.7375,1.0,
3,0,"Kink, Miss. Maria",female,2,0,315152,?,S,?,?,0.0,22.0,0.0,8.6625,1.0,
3,0,"Kink, Mr. Vincenz",male,2,0,315151,?,S,?,?,0.0,26.0,0.0,8.6625,1.0,
3,1,"Kink-Heilmann, Miss. Luise Gretchen",female,0,2,315153,?,S,2,?,0.0,4.0,0.0,22.025,1.0,
3,1,"Kink-Heilmann, Mr. Anton",male,3,1,315153,?,S,2,?,0.0,29.0,0.0,22.025,1.0,
3,1,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",female,1,1,315153,?,S,2,?,0.0,26.0,0.0,22.025,1.0,
3,0,"Klasen, Miss. Gertrud Emilia",female,1,1,350405,?,S,?,?,0.0,1.0,0.0,12.1833,1.0,
3,0,"Klasen, Mr. Klas Albin",male,1,1,350404,?,S,?,?,0.0,18.0,0.0,7.8542,1.0,
3,0,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",female,0,2,350405,?,S,?,?,0.0,36.0,0.0,12.1833,1.0,
3,0,"Kraeff, Mr. Theodor",male,0,0,349253,?,C,?,?,1.0,,0.0,7.8958,1.0,
3,1,"Krekorian, Mr. Neshan",male,0,0,2654,F E57,C,10,?,0.0,25.0,0.0,7.2292,1.0,
3,0,"Lahoud, Mr. Sarkis",male,0,0,2624,?,C,?,?,1.0,,0.0,7.225,1.0,
3,0,"Laitinen, Miss. Kristina Sofia",female,0,0,4135,?,S,?,?,0.0,37.0,0.0,9.5875,1.0,
3,0,"Laleff, Mr. Kristo",male,0,0,349217,?,S,?,?,1.0,,0.0,7.8958,1.0,
3,1,"Lam, Mr. Ali",male,0,0,1601,?,S,C,?,1.0,,0.0,56.4958,1.0,
3,0,"Lam, Mr. Len",male,0,0,1601,?,S,?,?,1.0,,0.0,56.4958,1.0,
3,1,"Landergren, Miss. Aurora Adelia",female,0,0,C 7077,?,S,13,?,0.0,22.0,0.0,7.25,1.0,
3,0,"Lane, Mr. Patrick",male,0,0,7935,?,Q,?,?,1.0,,0.0,7.75,1.0,
3,1,"Lang, Mr. Fang",male,0,0,1601,?,S,14,?,0.0,26.0,0.0,56.4958,1.0,
3,0,"Larsson, Mr. August Viktor",male,0,0,7545,?,S,?,?,0.0,29.0,0.0,9.4833,1.0,
3,0,"Larsson, Mr. Bengt Edvin",male,0,0,347067,?,S,?,?,0.0,29.0,0.0,7.775,1.0,
3,0,"Larsson-Rondberg, Mr. Edvard A",male,0,0,347065,?,S,?,?,0.0,22.0,0.0,7.775,1.0,
3,1,"Leeni, Mr. Fahim ('Philip Zenni')",male,0,0,2620,?,C,6,?,0.0,22.0,0.0,7.225,1.0,
3,0,"Lefebre, Master. Henry Forbes",male,3,1,4133,?,S,?,?,1.0,,0.0,25.4667,1.0,
3,0,"Lefebre, Miss. Ida",female,3,1,4133,?,S,?,?,1.0,,0.0,25.4667,1.0,
3,0,"Lefebre, Miss. Jeannie",female,3,1,4133,?,S,?,?,1.0,,0.0,25.4667,1.0,
3,0,"Lefebre, Miss. Mathilde",female,3,1,4133,?,S,?,?,1.0,,0.0,25.4667,1.0,
3,0,"Lefebre, Mrs. Frank (Frances)",female,0,4,4133,?,S,?,?,1.0,,0.0,25.4667,1.0,
3,0,"Leinonen, Mr. Antti Gustaf",male,0,0,STON/O 2. 3101292,?,S,?,?,0.0,32.0,0.0,7.925,1.0,
3,0,"Lemberopolous, Mr. Peter L",male,0,0,2683,?,C,?,?,0.0,34.5,0.0,6.4375,0.0,196.0
3,0,"Lennon, Miss. Mary",female,1,0,370371,?,Q,?,?,1.0,,0.0,15.5,1.0,
3,0,"Lennon, Mr. Denis",male,1,0,370371,?,Q,?,?,1.0,,0.0,15.5,1.0,
3,0,"Leonard, Mr. Lionel",male,0,0,LINE,?,S,?,?,0.0,36.0,0.0,0.0,1.0,
3,0,"Lester, Mr. James",male,0,0,A/4 48871,?,S,?,?,0.0,39.0,0.0,24.15,1.0,
3,0,"Lievens, Mr. Rene Aime",male,0,0,345781,?,S,?,?,0.0,24.0,0.0,9.5,1.0,
3,0,"Lindahl, Miss. Agda Thorilda Viktoria",female,0,0,347071,?,S,?,?,0.0,25.0,0.0,7.775,1.0,
3,0,"Lindblom, Miss. Augusta Charlotta",female,0,0,347073,?,S,?,?,0.0,45.0,0.0,7.75,1.0,
3,0,"Lindell, Mr. Edvard Bengtsson",male,1,0,349910,?,S,A,?,0.0,36.0,0.0,15.55,1.0,
3,0,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)",female,1,0,349910,?,S,A,?,0.0,30.0,0.0,15.55,1.0,
3,1,"Lindqvist, Mr. Eino William",male,1,0,STON/O 2. 3101285,?,S,15,?,0.0,20.0,0.0,7.925,1.0,
3,0,"Linehan, Mr. Michael",male,0,0,330971,?,Q,?,?,1.0,,0.0,7.8792,1.0,
3,0,"Ling, Mr. Lee",male,0,0,1601,?,S,?,?,0.0,28.0,0.0,56.4958,1.0,
3,0,"Lithman, Mr. Simon",male,0,0,S.O./P.P. 251,?,S,?,?,1.0,,0.0,7.55,1.0,
3,0,"Lobb, Mr. William Arthur",male,1,0,A/5. 3336,?,S,?,?,0.0,30.0,0.0,16.1,1.0,
3,0,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,1,0,A/5. 3336,?,S,?,?,0.0,26.0,0.0,16.1,1.0,
